producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
528258;1;;;548;549;INVESTIGACIÓN JOVEN;7;2;;;UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
528259;16;2708-3411;;33;45;REVISTA CUBANA DE TRANSFORMACIÓN DIGITAL;2;1;;;UNIÓN DE INFORMÁTICOS DE CUBA ;NO INDEXADO
528262;21;;;;;FRONTIERS IN PHARMACOLOGY;12;;;10.3389/fphar.2021.651599;FRONTIERS MEDIA S.A.;NO INDEXADO
528266;54;0039-3215;;;;STUDIA LOGICA;;;;10.1007/s11225-020-09934-x;SPRINGER;Q1
528267;1;1851-040X;;;;ANUARIO FUNDACIÓN DR.J.R.VILLAVICENCIO.;28;;;;FUND. DR. J. R. VILLAVICENCIO;NO INDEXADO
528268;31;0942-5616;;88;104;MATHEMATICAL LOGIC QUARTERLY;67;;;10.1002/malq.202000025;WILEY-V C H VERLAG GMBH;Q3
528273;1;2525-1813;;;;BOLETIN DE ESTUDIOS GEOGRAFICOS;;;;;UNIVERSIDAD NACIONAL DE CUYO, FACULTAD DE FILOSOFÍA Y LETRAS, INSTITUTO DE GEOGRAFÍA;NO INDEXADO
528275;1;2618-2424;;698;722;CUESTIONES CRIMINALES;;7/8;;;UNIVERSIDAD NACIONAL DE QUILMES;NO INDEXADO
528276;1;0329-9449;;;;TRAVESÍA;;;;;UNIVERSIDAD NACIONAL DE TUCUMÁN;NO INDEXADO
528279;37;0004-6361;;1;10;ASTRONOMY AND ASTROPHYSICS;647;L9;;10.1051/0004-6361/202040015;EDP SCIENCES S A;Q1
528283;35;2254-7290;;39;54;JANUS;;10;;;UNIVERSIDADE DA CORUÑA;NO INDEXADO
528284;35;2254-7290;;1;4;JANUS;10;;;;UNIVERSIDADE DA CORUÑA;NO INDEXADO
528286;3;2525-8761;;;;BRAZILIAN JOURNAL OF DEVELOPMENT;;;;10.34117/bjdv7n4-640;BRAZILIAN JOURNALS PUBLICAÇÕES DE PERIÓDICOS E EDITORA LTDA.;NO INDEXADO
528287;1;1668-8708;;;;VISION DE FUTURO;25;1;;;UNIVERSIDAD NACIONAL DE MISIONES;NO INDEXADO
528291;1;0325-2957;;49;54;ACTA BIOQUÃ­MICA CLÃ­NICA LATINOAMERICANA;55;1;;;FEDERACION BIOQUIMICA PROVINCIA BUENOS AIRES;NO INDEXADO
528296;1;;;;;ESTUDIOS DE TEORÍA LITERARIA - REVISTA DIGITAL: ARTES, LETRAS Y HUMANIDADES;10;21;;;FACULTAD DE HUMANIDADES, UNIVERSIDAD NACIONAL DE MAR DEL PLATA;NO INDEXADO
528301;7;;;;;REVISTA DE FILOSOFÍA DIANOIA;66;;;;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO, INSTITUTO DE INVESTIGACIONES FILOSÓFICAS;NO INDEXADO
528303;35;1575-2437;;1;10;ANALES DE DOCUMENTACIÓN;24;1;;10.6018/analesdoc.426481;UNIVERSIDAD DE MURCIA;NO INDEXADO
528304;1;2618-4931;;;;INGENIO TECNOLÓGICO;;;;;UNIVERSIDAD TECNOLÓGICA NACIONAL FACULTAD LA PLATA;NO INDEXADO
528309;1;2362-4191;;150;166;EL TACO EN LA BREA;I;13;;10.14409/tb.v1i13.10233;CENTRO DE INVESTIGACIONES TEÓRICO-LITERARIAS UNIVERSIDAD NACIONAL DEL LITORAL;NO INDEXADO
528423;39;0165-7836;;18;25;FISHERIES RESEARCH;127?;;;10.18004/pdfce/2076-054x/2018.024(47)009-020.;ELSEVIER SCIENCE BV;Q1
528427;31;0722-4060;;1127;1139;POLAR BIOLOGY;44;6;;10.1007/s00300-021-02879-4;SPRINGER;Q1
528428;1;0373-580X;;;;BOLETÃ­N DE LA SOCIEDAD ARGENTINA DE BOTÃ¡NICA;;;;;SOCIEDAD ARGENTINA DE BOTÁNICA;Q3
528429;39;0006-5196;;;;BLUMEA;;;;;RIJKSHERBARIUM;Q2
528432;71;2202-3518;;401;423;AUSTRALASIAN JOURNAL OF COMBINATORICS;79;3;;;COMBINATORIAL MATHEMATICS SOCIETY OF AUSTRALASIA ;Q3
528435;21;0895-4801;;707;751;SIAM JOURNAL ON DISCRETE MATHEMATICS;35;;;;SIAM PUBLICATIONS;Q1
528438;1;1853-7138;;284;310;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;78;;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
528439;82;2158-3188;;;;TRANSLATIONAL PSYCHIATRY;11;1;;10.1038/s41398-021-01388-6;NATURE PUBLISHING GROUP;Q1
528440;39;0048-9697;;;;SCIENCE OF THE TOTAL ENVIRONMENT;785;;;10.1016/j.scitotenv.2021.147317;ELSEVIER SCIENCE BV;Q1
528443;1;0186-0348;;;;REVISTA MORA;;;;;REVISTA MORA;Q2
528444;4;;;26;35;EXPERTICIA MILITAR;;11;;;CEDOE;NO INDEXADO
528450;41;1824-016X;;;;MEMORIE DELLA SOCIETA ASTRONOMICA ITALIANA;92;282;;;ISTITUTO NAZIONALE DI ASTROFISICA;NO INDEXADO
528460;1;1514-2469;;;;INVESTIGACIÓN Y DOCENCIA;;55;;;FUNDACIÓN PARA LAS INVESTIGACIONES JURÍDICAS;NO INDEXADO
528465;1;1852-8864;;67;69;BOLETÍN BIOLÓGICA;45;1;;;PABLO ADRIÁN OTERO;NO INDEXADO
528489;82;2516-3523;;117;136;JOURNAL OF DIGITAL MEDIA & POLICY;12;1;;10.1386/jdmp_00051_1;INTELLECT LTD.;NO INDEXADO
528496;21;2475-9066;;;;JOURNAL OF OPEN SOURCE SOFTWARE;6;2992;;10.21105/joss.02992;OPEN JOURNALS;NO INDEXADO
528501;35;2255-2707;;;;GLOSSAE. EUROPEAN JOURNAL OF LEGAL HISTORY;;;;;INSTITUTE FOR SOCIAL, POLITICAL AND LEGAL STUDIES;Q4
528503;39;0308-8146;;;;FOOD CHEMISTRY;356;;;10.1016/j.foodchem.2021.129627;ELSEVIER SCI LTD;Q1
528508;82;1741-3842;;;;JOURNAL OF PUBLIC HEALTH;;;;10.1093/pubmed/fdab145;OXFORD UNIV PRESS;Q1
528512;35;;;1;22;NAVEG@MÉRICA;27;27;;10.6018/nav.479991;ASOCIACIÓN ESPAÑOLA DE AMERICANISTAS (AEA);NO INDEXADO
528568;45;2076-0817;;;;PATHOGENS;10;543;;10.3390/pathogens10050543.;MDPI;Q2
528569;21;0025-326X;;;;MARINE POLLUTION BULLETIN;168;;;10.1016/j.marpolbul.2021.112453;PERGAMON-ELSEVIER SCIENCE LTD;Q1
528570;21;;;;;MICROBIOLOGY RESOURCE ANNOUNCEMENTS;;;;10.1128/MRA.00203-21.;AMERICAN SOCIETY FOR MICROBIOLOGY JOURNALS;NO INDEXADO
528572;1;1851-2127;;33;41;REVISTA ARGENTINA DE EDUCACIÓN MÉDICA;10;1;;;AFACIMERA;NO INDEXADO
528573;21;2675-5459;;1656;1669;SOUTH FLORIDA JOURNAL OF DEVELOPMENT;2;2;;10.46932/sfjdv2n2-042;EDILSON ANTONIO CATAPAN, SOUTH FLORIDA PUBLISHING, MIAMI, UNITED STATES OF AMERICA;NO INDEXADO
528575;39;0304-4238;;;;SCIENTIA HORTICULTURAE;278;;;10.1016/j.scienta.2020.109866;ELSEVIER SCIENCE BV;Q1
528580;21;0895-9811;;;;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;109;;;10.1016/j.jsames.2021.103291;PERGAMON-ELSEVIER SCIENCE LTD;Q2
528581;6;;;63;75;593 DIGITAL PUBLISHER;6;1;;10.33386/593dp.2021.2-1.500;593 DIGITAL PUBLISHER CEIT;NO INDEXADO
528582;21;1053-8119;;;;NEUROIMAGE.;;;;10.1016/j.neuroimage.2021.117998;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
528607;1;;;24;30;JOURNAL OF BASIC & APPLIED  GENETIC;22;2;;10.35407/bag.2021.32.02.03;SOCIEDAD ARGENTINA DE GENÉTICA;NO INDEXADO
528608;1;0327-9545;;8;9;BIOCELL;45;2;;;INST HISTOL EMBRIOL-CONICET;Q4
528609;1;0327-9545;;11;11;BIOCELL;45;2;;;INST HISTOL EMBRIOL-CONICET;Q4
528615;1;;;32;39;JOURNAL OF BASIC & APPLIED GENETIC;32;2;;10.35407/bag.2021.32.02.01;SOCIEDAD ARGENTINA DE GENÉTICA;NO INDEXADO
528620;21;1098-0121;;;;PHYSICAL REVIEW B;103;14;;10.1103/PhysRevB.103.144421;AMER PHYSICAL SOC;NO INDEXADO
528621;1;2314-274X;;1;24;TRAM[P]AS DE LA COMUNICACIÓN Y LA CULTURA;;86;;;FACULTAD DE PERIODISMO Y COMUNICACIÓN SOCIAL (UNLP);NO INDEXADO
528624;21;0895-9811;;1;9;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;110;;;10.1016/j.jsames.2021.103367;PERGAMON-ELSEVIER SCIENCE LTD;Q2
528625;1;2545-8833;;;;REVISTA CIENCIA DE LA LEGISLACIÓN;;9;;;IJ EDITORES;NO INDEXADO
528626;82;;;1;12;SCIENTIFIC REPORTS;11;1;;10.1038/s41598-021-89988-6;NATURE RESEARCH;NO INDEXADO
528627;1;0014-6722;;3;8;FACULTAD DE CIENCIAS MÉDICAS DE CÓRDOBA;78;;;10.31053/1853.0605.v78.n2.31304;UNIVERSIDAD NACIONAL DE CÓRDOBA;NO INDEXADO
528679;1;;;42;143;ACTA ZOOLÓGICA LILLOANA;65;1;;;FUNDACIÓN MIGUEL LILLO;NO INDEXADO
528680;21;1098-8823;;;;PROSTAGLANDINS & OTHER LIPID MEDIATORS;155;1065;;10.1016/j.prostaglandins.2021.106564;ELSEVIER SCIENCE INC;Q2
528705;45;;;1;10;FRONTIERS IN ONCOLOGY;11;;;10.3389/fonc.2021.675664;FRONTIERS MEDIA S.A;NO INDEXADO
528706;1;1995-7785;;;;PORPUESTA EDUCATIVA;;54;;;MIÑO Y DÁVILA EDITORES : - CENTRO DE PUBLICACIONES EDUCATIVAS Y MATERIAL DIDÁCTICO SRL -;NO INDEXADO
528707;45;1420-3049;;1;14;MOLECULES;26;2514;;10.3390/molecules26092514;MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL-MDPI;Q1
528708;39;0378-4290;;;;FIELD CROPS RESEARCH;263;;;10.1016/j.fcr.2020.108053;ELSEVIER SCIENCE BV;Q1
528730;31;0018-8158;;;;HYDROBIOLOGIA;;;;10.1007/s10750-021-04603-z;SPRINGER;Q1
528734;82;1351-0088;;403;418;ENDOCRINE - RELATED CANCER;28;7;;10.1530/ERC-20-0277;BIOSCIENTIFICA LTD;Q1
528744;82;0022-5142;;;;JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE;;;;10.1002/jsfa.11216;JOHN WILEY & SONS LTD;Q1
528745;45;;;;;ENERGIES;14;3;;10.3390/en14030721;MDPI;NO INDEXADO
528747;1;0034-7000;;20;26;REVISTA ARGENTINA DE CARDIOLOGÍA;89;;;10.7775/rac.v89.i1.19095;SOCIEDAD ARGENTINA DE CARDIOLOGÍA;Q4
528748;35;1695-971X;;;;SPANISH JOURNAL OF AGRICULTURAL RESEARCH;;;;;SPANISH NATL INST AGRICULTURAL & FOOD RESEARCH & TECHNOLO;Q3
528749;21;0164-7954;;1;7;INTERNATIONAL JOURNAL OF ACAROLOGY;;;;10.1080/01647954.2021.1914158;TAYLOR & FRANCIS INC;Q3
528750;21;1932-6203;;;;PLOS ONE;;;;;PUBLIC LIBRARY SCIENCE;Q1
528751;1;;;;;ANUARIO DEL INSTITUTO DE HISTORIA ARGENTINA;21;1;;;FAHCE-UNLP;NO INDEXADO
528755;45;1090-0586;;;;APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK;;;;10.1007/s10484-020-09495-8;SPRINGER;Q3
528756;5;0716-2278;;33;46;DIÁLOGO ANDINO;;64;;;UNIVERSIDAD DE TARAPACÁ;Q1
528760;31;;;1;14;COMMUNICATIONS IN COMPUTER AND INFORMATION SCIENCE;1408;;;10.1007/978-3-030-76310-7_5;SPRINGER;NO INDEXADO
528761;45;;;1;16;COMMUNICATIONS IN COMPUTER AND INFORMATION SCIENCE;1408;;;10.1007/978-3-030-76310-7_1;SPRINGER;NO INDEXADO
528765;7;0187-358X;;129;150;INVESTIGACIÓN BIBLIOTECOLÓGICA: ARCHIVONOMÍA, BIBLIOTECOLOGÍA E INFORMACIÓN;35;87;;10.22201/iibi.24488321xe.2021.87.58351;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO, INSTITUTO DE INVESTIGACIONES BIBLIOTECOLÓGICAS Y DE LA INFORMACIÓN;Q3
528766;1;1853-9912;;1;15;PALABRA CLAVE;10;2;;;UNIVERSIDAD NACIONAL DE LA PLATA, FACULTAD DE HUMANIDADES Y CIENCIAS DE LA EDUCACIÓN, DEPARTAMENTO DE BIBLIOTECOLOGÍA;NO INDEXADO
528767;22;2665-9271;;;;CURRENT RESEARCH IN FOOD SCIENCE;;;;10.1016/j.crfs.2021.02.006;ELSEVIER;NO INDEXADO
528770;1;1852-8724;;37;42;REVISTA ARGENTINA DE SALUD PUBLICA;9;;;;REVISTA ARGENTINA DE SALUD PÚBLICA;NO INDEXADO
528774;1;1852-060X;;139;150;REVISTA DEL MUSEO DE ANTROPOLOGÍA;14;1;;10.31048/1852.4826.v14.n1.30398;IDACOR-CONICET . FACULTAD DE FILOSOFÍA Y HUMANIDADES . UNIVERSIDAD NACIONAL DE CÓRDOBA - ARGENTINA;NO INDEXADO
528777;21;0025-326X;;;;MARINE POLLUTION BULLETIN;168;;;10.1016/j.marpolbul.2021.112382;PERGAMON-ELSEVIER SCIENCE LTD;Q1
528832;31;0173-0835;;975;982;ELECTROPHORESIS;42;7-8;;10.1002/elps.202000271;WILEY-V C H VERLAG GMBH;Q2
528834;35;1138-7548;;;;JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY;;;;;SERVICIO PUBLICACIONES UNIVERSIDAD NAVARRA;Q1
528835;48;0303-7207;;;;MOLECULAR AND CELLULAR ENDOCRINOLOGY.;;;;10.1016/j.mce.2021.111318;ELSEVIER IRELAND LTD;Q1
528837;1;;;;;REVISTA AIRE;;;;;DOGMA;NO INDEXADO
528838;31;0929-1873;;935;948;EUROPEAN JOURNAL OF PLANT PATHOLOGY;160;4;;10.1007/s10658-021-02297-6;SPRINGER;Q1
528843;21;0012-1606;;117;132;DEVELOPMENTAL BIOLOGY;;477;;10.1016/j.ydbio.2021.05.010;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
528846;21;0893-7648;;;;MOLECULAR NEUROBIOLOGY;;;;10.1007/s12035-021-02370-5;HUMANA PRESS INC;Q1
528849;82;0957-4484;;95105;95116;NANOTECHNOLOGY;32;9;;10.1088/1361-6528/abc6dd;IOP PUBLISHING LTD;Q1
528850;82;;;9911;9920;RSC ADVANCES;11;;;10.1039/d0ra10930d;RSC;NO INDEXADO
528851;39;;;1004451;10044512;MATERIALS TODAY CHEMISTRY;20;;;10.1016/j.mtchem.2021.100445;ELSEVIER LTD;NO INDEXADO
528862;1;;;;;GRAMMA;31;9;;;USAL;NO INDEXADO
528870;5;2237-2717;;;;HISTORIA AMBIENTAL, LATINOAMERICANA Y CARIBEÑA;;;;10.32991/2237-2717.2021v11i1.p253-275;SOCIEDAD LATINOAMERICANA Y CARIBEÑA DE HISTORIA AMBIENTAL (SOLCHA);Q1
528874;1;0326-0828;;95;111;APRENDIZAJE, HOY;;104/;;;APRENDIZAJE HOY;NO INDEXADO
528885;1;0329-5184;;875;887;AVANCES EN ENERGIAS RENOVABLES Y MEDIO AMBIENTE;6;;;;ASOCIACIÓN ARGENTINA DE ENERGÍA SOLAR;NO INDEXADO
528888;10;;;27;42;REVISTA PAMPA;;21;;10.14409/pampa.2020.21.e0017;UNIVERSIDADES GRUPO MONTEVIDEO;NO INDEXADO
528927;508;1318-3362;;255;280;PHAINOMENA. JOURNAL OF PHENOMENOLOGY AND HERMENEUTICS;30;116;;;INSTITUTE NOVA REVIJA FOR THE HUMANITIES / PHENOMENOLOGICAL SOCIETY OF LJUBLJANA;Q3
528928;31;1360-8185;;;;APOPTOSIS;;;;10.1007/s10495-021-01677-x;SPRINGER;Q1
528933;1;2250-8139;;69;89;RIHUMSO. REVISTA DE INVESTIGACIÓN DEL DPTO. DE HUMANIDADES Y CIENCIAS SOCIALES;1;19;;;UNIVERSIDAD NACIONAL DE LA MATANZA. DPTO. HUMANIDADES Y CIENCIAS SOCIALES.;NO INDEXADO
528941;35;1989-3612;;;;ARTEFACTOS;10;2;;;INSTITUTO DE ESTUDIOS DE LA CIENCIA Y LA TECNOLOGÍA DE LA UNIVERSIDAD DE SALAMANCA;NO INDEXADO
528960;1;0325-8718;;110;115;RIA;47;1;;;EDICIONES INTA;Q4
528961;82;1471-2334;;1;8;BMC INFECTIOUS DISEASES;21;422;;10.1186/s12879-021-06118-3;BIOMED CENTRAL LTD;Q1
528962;21;0895-9811;;;;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;110;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q2
528963;11;1856-9331;;73;85;REVISTA ELECTRÓNICA DE HUMANIDADES, EDUCACIÓN Y COMUNICACIÓN SOCIAL;;6;;;UNIVERSIDAD RAFAEL BELLOSO CHACIN;NO INDEXADO
528964;31;0931-041X;;1597;1606;PEDIATRIC NEPHROLOGY;36;;;10.1007/s00467-020-04876-x;SPRINGER;Q1
528967;21;0147-6513;;;;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;217;;;10.1016/j.ecoenv.2021.112237;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
528968;82;1744-683X;;5240;5247;SOFT MATTER;17;20;;10.1039/D1SM00221J;ROYAL SOC CHEMISTRY;Q1
529000;31;1434-6060;;1;13;EUROPEAN PHYSICAL JOURNAL D;75;3;;10.1140/epjd/s10053-021-00094-8;SPRINGER;Q3
529008;1;1514-4186;;17;48;SERIE DE CORRELACIÓN GEOLÓGICA;37;1;;;UNIVERSIDAD NACIONAL DE TUCUMÁN;Q4
529009;21;0361-0128;;;;ECONOMIC GEOLOGY AND THE BULLETIN OF THE SOCIETY OF ECONOMIC GEOLOGISTS;;;;;SOC ECONOMIC GEOLOGISTS, INC;Q1
529010;32;0930-0708;;;;MINERALOGY AND PETROLOGY;;;;;SPRINGER WIEN;Q2
529011;21;0327-9545;;19;19;BIOCELL;45;2;;;INST HISTOL EMBRIOL-CONICET;Q4
529012;35;;;117;122;AP: ONLINE JOURNAL IN PUBLIC ARCHAEOLOGY;10;;;;JAS ARQUEOLOGÍA;NO INDEXADO
529016;1;;;127;136;REVISTA HERMENEUTIC;;18;;;UNIVERSIDAD NACIONAL DE LA PATAGONIA AUSTRAL;NO INDEXADO
529018;5;0719-2657;;71;88;EROSIÓN, REVISTA DE PENSAMIENTO ANARQUISTA;3;5;;;ELEUTERIO;NO INDEXADO
529019;35;;;11;22;LA DESCOMMUNAL: REVISTA IBEROAMERICANA DE PATRIMONIO Y COMUNIDAD;0;1;;;LA DESCOMMUNAL;NO INDEXADO
529021;39;1011-1344;;;;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY;218;;;10.1016/j.jphotobiol.2021.112182;ELSEVIER SCIENCE SA;Q1
529043;7;2007-2473;;18;27;ASFALTICA;;065;;;ASOCIACION MEXICANA DEL ASFALTO;NO INDEXADO
529045;1;2250-7167;;;;INFEIES RM;;;;;INFEIES RM;NO INDEXADO
529046;1;2250-7167;;;;INFEIES RM;;;;;INFEIES RM;NO INDEXADO
529052;82;;;1;10;TRENDS IN MEDICINE;21;;;10.15761/TiM.1000268;OA TEXT;NO INDEXADO
529067;3;0104-9313;;1;33;MANA;27;1;;10.1590/1678-49442021v27n1a207;"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL; MUSEO NACIONAL UFRJ";Q2
529068;82;1471-2407;;547;559;BMC CANCER;21;1;;10.1186/s12885-021-08286-6;BIOMED CENTRAL LTD;Q2
529069;9;2071-5080;;132;144;RECIEN;10;2;;;REVISTA CIENTÍFICA DE ENFERMERÍA;NO INDEXADO
529070;1;1851-6297;;118;128;REVISTA DE LA ESCUELA DE CIENCIAS DE LA EDUCACIÓN;1;16;;10.35305/rece.v1i16.592;UNIVERSIDAD NACIONAL DE ROSARIO-FACULTAD DE HUMANIDADES Y ARTES.;NO INDEXADO
529071;35;;;;;ESPACIO, TIEMPO Y EDUCACIÓN;;;;;FAHRENHOUSE;NO INDEXADO
529080;31;1360-8185;;323;337;APOPTOSIS;26;5-6;;10.1007/s10495-021-01675-z;SPRINGER;Q1
529081;1;0329-5184;;421;430;AVANCES EN ENERGIAS RENOVABLES Y MEDIO AMBIENTE;23;;;;ASOCIACIÓN ARGENTINA DE ENERGÍA SOLAR;NO INDEXADO
529082;45;1664-2392;;;;FRONTIERS IN ENDOCRINOLOGY;;;;10.3389/fendo.2021.677853;FRONTIERS MEDIA;Q1
529086;39;0166-218X;;;;DISCRETE APPLIED MATHEMATICS;;;;10.1016/j.dam.2021.04.006;ELSEVIER SCIENCE BV;Q2
529128;1;2314-3282;;253;256;MATEMÁTICA  APLICADA, COMPUTACIONAL E INDUSTRIAL;;;;;ASAMACI;NO INDEXADO
529130;512;2090-5920;;1;17;JOURNAL OF GENETIC ENGINEERING AND BIOTECHNOLOGY;19;67;;10.1186/s43141-021-00171-w;ACADEMY OF SCIENTIFIC RESEARCH AND TECHNOLOGY;Q2
529158;556;1735-6865;;;;INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH;;;;10.1007/s41742-021-00338-w;UNIV TEHRAN;Q2
529159;82;1477-9226;;5853;5864;DALTON TRANSACTIONS;50;17;;10.1039/D0DT03926H;ROYAL SOC CHEMISTRY;Q1
529162;82;1559-2324;;;;PLANT SIGNALING AND BEHAVIOR;;;;10.1080/15592324.2021.1924977;TAYLOR AND FRANCIS;NO INDEXADO
529164;21;1935-2735;;1;23;PLOS NEGLECTED TROPICAL DISEASES;15;3;;10.1371/journal.pntd.0009226;PUBLIC LIBRARY SCIENCE;Q1
529165;21;2470-1343;;12567;12576;ACS OMEGA;6;19;;10.1021/acsomega.1c00542;ACS;Q1
529166;21;2574-1241;;27644;27647;BIOMED J SCI & TECH RES;35;3;;10.26717/BJSTR.2021.35.005696; BIOMEDICAL RESEARCH NETWORK;NO INDEXADO
529169;35;1696-8166;;331;357;FEMINISMO/S;;38;;10.14198/fem;UNIVERSIDAD DE ALICANTE- CENTRO DE ESTUDIOS SOBRE LA MUJER;NO INDEXADO
529177;82;1470-1626;;365;373;REPRODUCTION;161;4;;10.1530/REP-20-0603;BIOSCIENTIFICA LTD;Q1
529178;37;0300-9084;;82;93;BIOCHIMIE;186;;;10.1016/j.biochi.2021.04.005;ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER;Q1
529184;39;2352-4855;;;;REGIONAL STUDIES IN MARINE SCIENCE;43;;;10.1016/j.rsma.2021.101667;ELSEVIER B.V.;Q2
529185;39;0924-7963;;;;JOURNAL OF MARINE SYSTEMS;;;;10.1016/j.jmarsys.2021.103526;ELSEVIER SCIENCE BV;Q1
529186;31;0171-8630;;177;183;MARINE ECOLOGY PROGRESS SERIES;665;;;10.3354/meps13662;INTER-RESEARCH;Q1
529195;31;0960-3166;;433;447;REVIEWS IN FISH BIOLOGY AND FISHERIES;31;;;10.1007/s11160-021-09651-1;SPRINGER;Q1
529200;1;2347-081X;;211;221;TEXTOS Y CONTEXTOS DESDE EL SUR;4;7;;;SECRETARÍA DE INVESTIGACIÓN FHCS - UNPSJB;NO INDEXADO
529201;1;2405-8440;;;;HELIYON;7;4;;10.1016/j.heliyon.2021.e06663;ELSEVIER LTD;Q1
529202;1;;;71;85;REVISTA DE INVESTIGACIÓN DEL DEPARTAMENTO DE HUMANIDADES Y CIENCIAS SOCIALES;;19;;;UNIVERSIDAD NACIONAL DE LA MATANZA;NO INDEXADO
529208;10;1688-2873;;2;15;AQUA-LAC;13;1;;;ORGANIZACIÓN DE LA NACIONES UNIDAS PARA LA EDUCACIÓN- LA CIENCIA Y LA CULTURA- OFICINA REGIONAL DE CIENCIA PARA AMÉRICA LATINA Y EL CARIBE- PROGRAMA HIDROLÓGICO INTERNACIONAL;NO INDEXADO
529212;82;1754-5692;;;;ENERGY & ENVIRONMENTAL SCIENCE;;;;10.1039/D1EE00087J;ROYAL SOC CHEMISTRY;Q1
529213;82;2633-5409;;;;MATERIALS ADVANCES;;;;10.1039/D1MA00196E;RSC;NO INDEXADO
529214;1;1666-5171;;;;CIENCIA HOY;;;;;ASOCIACIÓN CIVIL CIENCIA HOY;NO INDEXADO
529270;39;0929-1393;;277;289;APPLIED SOIL ECOLOGY;166;;;10.1016/j.apsoil.2021.104069;ELSEVIER SCIENCE BV;Q1
529271;1;;;;;EL DIAL EXPRESS NEWSLETTER JURÍDICO;;5702;;;ABREMÁTICA S.A.;NO INDEXADO
529272;21;0895-9811;;;;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;110;;;10.1016/j.jsames.2021.103374;PERGAMON-ELSEVIER SCIENCE LTD;Q2
529273;1;2684-0456;;136;149;REVISTA SENDEROS;;2;;;FACULTAD DE HUMANIDADES- UNIVERSIDAD NACIONAL DE FORMOSA;NO INDEXADO
529277;39;1873-5061;;;;STEM CELL RESEARCH;53;;;10.1016/j.scr.2021.102325;ELSEVIER SCIENCE BV;Q2
529279;1;0328-7009;;36;38;VISIÓN RURAL;37;136;;;IG&E INDEPENDENCIA GRÁFICA & EDITORA;NO INDEXADO
529286;31;0049-4747;;1;1;TROPICAL ANIMAL HEALTH AND PRODUCTION;53;327;;10.1007/s11250-021-02766-4;SPRINGER;Q2
529287;31;2665-976X;;223;233;JOURNAL OF PHOTOCATALYSIS;2;3;;10.2174/2665976X02666210629104521;BENTHAM SCIENCE;NO INDEXADO
529288;21;0011-183X;;2775;2786;CROP SCIENCE;61;4;;10.1002/csc2.20548;CROP SCIENCE SOC AMER;Q1
529289;35;2013-584X;;1;18;REVISTA DE EDUCACIÓN Y DERECHO;;23;;;UNIVERSIDAD DE BARCELONA;NO INDEXADO
529338;21;2168-6203;;;;JAMA PEDIATRICS;;;;10.1001/jamapediatrics.2021.1050;AMERICAN MEDICAL ASSOCIATION;Q1
529340;82;1364-5072;;;;JOURNAL OF APPLIED MICROBIOLOGY;;;;10.1111/jam.14996;WILEY-BLACKWELL PUBLISHING, INC;Q2
529399;1;1667-5703;;;;EVIDENCIA, ACTUALIZACION EN LA PRÁCTICA AMBULATORIA;24;1;;10.51987/evidencia.v24i1.6923;FUNDACION MF;NO INDEXADO
529403;21;0895-9811;;;;JOURNAL OF SOUTH AMERICAN EARTH SCIENCES;;;;10.1016/j.jsames.2021.103197;PERGAMON-ELSEVIER SCIENCE LTD;Q2
529418;1;0327-7097;;107;121;NUEVO MUNDO (SAN ANTONIO DE PADUA);III;8;;;EDICIONES CASTAÑEDA;NO INDEXADO
529420;1;1853-984X;;279;287;TEMAS Y DEBATES;;;;10.35305/tyd.v0i0.504;UNR EDITORA;NO INDEXADO
529443;1;1850-0153;;;;GRAMMA;32;65;;;UNIVERSIDAD DEL SALVADOR;NO INDEXADO
529444;1;;;;;REVISTA PENSAMIENTO PENAL;;;;;ASOCIACIÓN CIVIL PENSAMIENTO PENAL;NO INDEXADO
529445;39;0168-1699;;;;COMPUTERS AND ELETRONICS IN AGRICULTURE;182;;;10.1016/j.compag.2020.105947;ELSEVIER SCI LTD;Q1
