producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
401805;21;2167-8359;;;;PEERJ PHYSICAL CHEMISTRY;;;;10.7717/peerj-pchem.2;PEERJ;Q1
401813;39;2352-5541;;1;5;SUSTAINABLE CHEMISTRY AND PHARMACY;12;;;10.1016/j.scp.2019.100134;ELSEVIER;Q2
401820;21;;;;;FRONTIERS IN IMMUNOLOGY;10;;;10.3389/fimmu.2019.01006;NLM (MEDLINE);NO INDEXADO
401821;21;;;;;FRONTIERS IN IMMUNOLOGY;10;MAR;;10.3389/fimmu.2019.00566;FRONTIERS MEDIA S.A.;NO INDEXADO
401826;82;0007-070X;;;;BRITISH FOOD JOURNAL (1966);;;;;EMERALD GROUP PUBLISHING LIMITED;Q1
401829;39;0300-9440;;236;246;PROPRESS IN ORGANIC COATINGS;129;;;10.1016/j.porgcoat.2019.01.026;ELSEVIER B.V.;Q1
401838;1;0373-580X;;191;201;BOLETÃ­N DE LA SOCIEDAD ARGENTINA DE BOTÃ¡NICA;54;2;;;SOCIEDAD ARGENTINA DE BOTÁNICA;Q3
401839;1;1515-3371;;17;36;RELACIONES INTERNACIONALES;28;56;;;INSTITUTO DE RELACIONES INTERNACIONALES, FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES, UNIVERSIDAD NACIONAL DE LA PLATA;NO INDEXADO
401855;82;1364-5072;;1850;1860;JOURNAL OF APPLIED MICROBIOLOGY;126;6;;10.1111/jam.14269;WILEY-BLACKWELL PUBLISHING, INC;Q1
401856;1;1853-7138;;263;278;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;76;3;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
401857;1;1853-7138;;254;262;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;76;3;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
401858;1;2468-9882;;30;30;CONSTRUCCIONES;;8;;;CÁMARA ARGENTINA DE LA CONSTRUCCIÓN, DELEGACIÓN CIUDAD DE SANTA FE;NO INDEXADO
401863;21;1072-0502;;;;LEARNING & MEMORY (COLD SPRING HARBOR, N.Y.);;;;;COLD SPRING HARBOR LAB PRESS;Q1
401880;82;0014-4835;;198;211;EXPERIMENTAL EYE RESEARCH;178;;;;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
401881;21;0893-7648;;1;15;MOLECULAR NEUROBIOLOGY;;;;10.1007/s12035-019-1608-0;HUMANA PRESS INC;Q1
401886;21;0027-8424;;11028;11037;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;116;;;10.1073/pnas.1821332116;NATL ACAD SCIENCES;Q1
401891;1;1667-5746;;128;128;BIOCELL;43;;;;INSTITUTO DE HISTOLOGÍA Y EMBRIOLOGÍA DR. MARIO H. BURGOS (IHEM-CONICET) FACULTAD DE CS. MEDICAS UNIVERSIDAD NACIONAL;Q4
401892;5;0718-4123;;;;CUADERNOS DE NEUROPSICOLOGIA;;;;;CENTRO ACADÉMICO DE ESTUDIOS EN NEUROLOGÍA;NO INDEXADO
401896;45;;;;;FRONTIERS IN PLANT SCIENCE;10;;;10.3389/fpls.2019.00309;FRONTIERS MEDIA S.A.;NO INDEXADO
401898;82;1071-5762;;993;1004;FREE RADICAL RESEARCH;53;9-10;;10.1080/10715762.2019.1661404;TAYLOR & FRANCIS LTD;Q2
401900;71;1323-1650;;;;MARINE AND FRESHWATER RESEARCH;;;;10.1071/MF19124;CSIRO PUBLISHING;Q2
401901;39;0003-2670;;120;129;ANALYTICA CHIMICA ACTA;1096;;;10.1016/j.aca.2019.10.040;ELSEVIER SCIENCE BV;Q1
401906;7;0185-156X;;43;69;CUADERNOS AMERICANOS NUEVA EPOCA;167;;;;UNAM;NO INDEXADO
401907;1;1514-6871;;;;TRABAJO Y SOCIEDAD;;33;;;UNSE;NO INDEXADO
401908;1;;;;;ESTUDIOS SOCIALES DEL NOA;;;;;UBA;NO INDEXADO
401929;45;;;;;MINERALS;9;5;;10.3390/min9050295;MDPI AG;NO INDEXADO
401934;45;;;1;13;QUANTUM BEAM SCIENCE;3;2;;10.3390/qubs3020010;MDPI AG;NO INDEXADO
401935;82;0142-2421;;1001;1017;SURFACE AND INTERFACE ANALYSIS;51;10;;10.1002/sia.6685;JOHN WILEY & SONS LTD;Q2
401936;21;2352-409X;;;;JOURNAL OF ARCHAEOLOGICAL SCIENCE: REPORTS;;;;;ELSEVIER;Q1
401939;39;0093-691X;;153;161;THERIOGENOLOGY;131;1;;10.1016/j.theriogenology.2019.03.039;ELSEVIER SCIENCE INC;Q1
401944;21;0883-1351;;616;630;PALAIOS;34;;;;SEPM-SOC SEDIMENTARY GEOLOGY;Q1
401948;37;1628-0482;;107;123;HISTOIRE URBAINE;;55;;;SOCIÉTÉ FRANÇAISE D'HISTOIRE URBAINE;Q4
401949;570;2394-2630;;173;182;JOURNAL OF SCIENTIFIC AND ENGINEERING RESEARCH;6;5;;;LEON PUBLICATIONS;NO INDEXADO
401950;3;2526-5830;;81;92;REVISTA IPT: TECNOLOGIA E INOVAÇÃO;2;10;;;IPT;NO INDEXADO
401951;3;2525-8761;;9782;9792;BRAZILIAN JOURNAL OF DEVELOPMENT;5;7;;10.34117/bjdv5n7-152;BRAZILIAN JOURNALS PUBLICAÇÕES DE PERIÓDICOS E EDITORA LTDA;NO INDEXADO
401952;3;2525-8761;;9793;9806;BRAZILIAN JOURNAL OF DEVELOPMENT;5;7;;10.34117/bjdv5n7-153;INTERNATIONALIZATION OF THE EDITORIAL BOARD OF THE BJD;NO INDEXADO
401953;1;0327-0793;;289;296;LATIN AMERICAN APPLIED RESEARCH;49;4;;;UNIVERSIDAD NACIONAL DEL SUR;Q4
401956;71;0158-4197;;176;185;EMU;119;2;;10.1080/01584197.2019.1580536;CSIRO PUBLISHING;Q1
401966;39;0927-7765;;110346;110355;COLLOIDS AND SURFACES B-BIOINTERFACES;182;;;10.1016/j.colsurfb.2019.110346;ELSEVIER SCIENCE BV;Q1
401967;39;0167-577X;;317;320;MATERIALS LETTERS;252;;;10.1016/j.matlet.2019.06.009;ELSEVIER SCIENCE BV;Q1
401968;21;1098-0121;;;;PHYSICAL REVIEW B;100;7;;10.1103/PhysRevB.100.075410;AMER PHYSICAL SOC;NO INDEXADO
401969;1;1669-8843;;;;CATEDRA PARALELA;;;;;UNIVERSIDAD NACIONAL DE ROSARIO;NO INDEXADO
401970;21;0039-128X;;;;STEROIDS;;;;;ELSEVIER SCIENCE INC;Q2
401971;45;;;;;VIRUSES;11;5;;10.3390/v11050480;MDPI;NO INDEXADO
401972;82;2352-409X;;1;5;JOURNAL OF ARCHAEOLOGICAL SCIENCE: REPORTS;26;;;10.1016/j.jasrep.2019.101899;ELSEVIER LTD;Q1
401973;1;2314-0925;;134;143;REVISTA ARGENTINA DE INGENIERÍA;13;;;;PUBLICACIÓN DEL CONSEJO FEDERAL DE DECANOS DE INGENIERÍA;NO INDEXADO
401975;45;;;;;REMOTE SENSING;11;18;;10.3390/rs11182175;MDPI AG;NO INDEXADO
401976;39;0169-555X;;;;GEOMORPHOLOGY;;;;10.1016/j.geomorph.2019.06.025;ELSEVIER SCIENCE BV;Q1
401987;35;;;171;186;CÍRCULO DE LINGÜÍSTICA APLICADA A LA COMUNICACIÓN;77;0;;10.5209/CLAC.63282;UNIVERSIDAD COMPLUTENSE DE MADRID;NO INDEXADO
401988;11;2244-811X;;1;30;LENGUA Y HABLA;23;;;;UNIVERSIDAD DE LOS ANDES;Q3
401991;35;;;;;TONOS DIGITAL;37;;;;UNIVERSIDAD DE MURCIA;NO INDEXADO
401994;21;1932-7447;;1444;1453;JOURNAL OF PHYSICAL CHEMISTRY C;123;2;;10.1021/acs.jpcc.8b08988;AMER CHEMICAL SOC;Q1
401999;21;1566-2543;;464;471;JOURNAL OF POLYMERS AND THE ENVIRONMENT;27;3;;10.1007/s10924-018-01364-0;SPRINGER/PLENUM PUBLISHERS;Q2
402001;39;0040-1951;;;;TECTONOPHYSICS;767;;;10.1016/j.tecto.2019.228177;ELSEVIER SCIENCE BV;Q1
402002;21;0002-9599;;381;429;AMERICAN JOURNAL OF SCIENCE;319;5;;10.2475/05.2019.02;AMER JOURNAL SCIENCE;Q1
402004;21;1530-6984;;2750;2757;NANO LETTERS (PRINT);19;5;;10.1021/acs.nanolett.8b03960;AMER CHEMICAL SOC;Q1
402011;21;1522-2152;;;;PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY;;;;;UNIV CHICAGO PRESS;Q1
402012;45;1660-4601;;;;INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH;16;10;;10.3390/ijerph16101761;MOLECULAR DIVERSITY PRESERVATION INTERNATIONAL-MDPI;Q2
402014;64;1431-0651;;;;EXTREMOPHILES;;;;10.1007/s00792-019-01110-x;SPRINGER TOKYO;Q2
402026;39;0141-8130;;302;307;INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES;134;;;10.1016/j.ijbiomac.2019.05.037;ELSEVIER SCIENCE BV;Q1
402027;31;0018-8158;;379;389;HYDROBIOLOGIA;827;;;;SPRINGER;Q1
402029;7;;;1;14;INGENIERÍA REVISTA ACADÉMICA DE LA FACULTAD DE INGENIERÍA UNIVERSIDAD AUTÓNOMA DE YUCATÁN;23;2;;;UNIVERSIDAD AUTÓNOMA DE YUCATÁN;NO INDEXADO
402035;82;1360-9947;;344;358;MOLECULAR HUMAN REPRODUCTION.;25;7;;10.1093/molehr/gaz031;OXFORD UNIV PRESS;Q1
402037;21;0026-6493;;230;243;ANNALS OF THE MISSOURI BOTANICAL GARDEN;104;;;;MISSOURI BOTANICAL GARDEN;Q2
402038;21;0363-6445;;;;SYSTEMATIC BOTANY;;;;;AMER SOC PLANT TAXONOMISTS;Q2
402039;1;0327-5159;;7;10;ARQUEOLOGÍA (BUENOS AIRES);;86;;;UNIVERSIDAD DE BUENOS AIRES - FFYL;Q1
402041;21;0892-6638;;735;753;FASEB JOURNAL;34;1;;10.1096/fj.201901817R;FEDERATION AMER SOC EXP BIOL;Q1
402042;39;0143-8166;;71;76;OPTICS AND LASERS IN ENGINEERING;113;;;10.1016/j.optlaseng.2018.10.003;ELSEVIER SCI LTD;Q1
402044;21;0146-9592;;2558;2561;OPTICS LETTERS;44;10;;10.1364/OL.44.002558;OPTICAL SOC AMER;Q1
402045;21;2469-9926;;1;8;PHYSICAL REVIEW A;99;6;;10.1103/PhysRevA.99.062333;AMERICAN PHYSICAL SOCIETY;Q1
402058;9;2664-1496;;490;504;REVISTA INNOVA EDUCACIÓN;1;4;;;INSTITUTO UNIVERSITARIO DE INVESTIGACIÓN INUDI PERÚ;NO INDEXADO
402060;1;;;76;101;REVISTA DE ESTUDIOS MARÍTIMOS Y SOCIALES;;14;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;NO INDEXADO
402063;1;2250-4060;;;;QUID 16;;;;;UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
402065;71;;;1;15;FRONTIERS IN PLANT SCIENCE;10;;;10.3389/fpls.2019.00141;THE UNIVERSITY OF MELBOURNE, AUSTRALIA;NO INDEXADO
402075;5;0718-2244;;;;MAGALLANIA;;;;;UNIVERSIDAD DE MAGALLANES;Q3
402097;31;1386-6141;;249;261;BIOCONTROL (DORDRECHT);64;3;;10.1007/s10526-019-09938-0;SPRINGER;Q1
402119;31;1386-6141;;249;261;BIOCONTROL (DORDRECHT);64;3;;10.1007/s10526-019-09938-0;SPRINGER;Q1
402137;39;1010-6030;;;;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY;390;;;10.1016/j.jphotochem.2019.112331;ELSEVIER SCIENCE SA;Q1
402143;31;1386-6141;;249;261;BIOCONTROL (DORDRECHT);64;3;;10.1007/s10526-019-09938-0;SPRINGER;Q1
402144;32;0304-8608;;;;ARCHIVES OF VIROLOGY;;;;10.1007/s00705-019-04417-4;SPRINGER WIEN;Q1
402148;5;0717-3202;;69;95;REVISTA AUSTRAL DE CIENCIAS SOCIALES;;36;;;UNIVERSIDAD AUSTRAL DE CHILE;Q3
402152;21;1053-1807;;;;JMRI - JOURNAL MAGNETIC RESONANCE IMAGING;;;;10.1002/jmri.26673;JOHN WILEY & SONS INC;Q1
402157;1;0374-6186;;61;93;BOLETÍN DE ESTUDIOS GEOGRÁFICOS;111;;;;UNIVERSIDAD NACIONAL DE CUYO. FACULTAD DE FILOSOFÍA Y LETRAS. INSTITUTO DE GEOGRAFÍA;NO INDEXADO
402167;82;1735-1472;;;;INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY;;;;10.1007/s13762-019-02547-5#citeas;CTR ENVIRONMENT & ENERGY RESEARCH & STUDIES;Q2
402169;21;0022-2518;;1;28;INDIANA UNIVERSITY MATHEMATICS JOURNAL;;;;;INDIANA UNIV MATH JOURNAL;Q1
402170;1;2683-8648;;63;78;REVISTA ELECTRÓNICA DE DIVULGACIÓN DE STEM DE LA FACULTAD DE INGENIERÍA DE LA UNIVERSIDAD NACIONAL DE LA PATAGONIA SAN JUAN BOSCO;1;1;;;UNIVERSIDD NACIONAL DE LA PATAGONIA SAN JUAN BOSCO;NO INDEXADO
402171;1;0373-580X;;71;71;BOLETÃ­N DE LA SOCIEDAD ARGENTINA DE BOTÃ¡NICA;54;;;;SOCIEDAD ARGENTINA DE BOTÁNICA;Q3
402172;1;2683-8648;;79;96;REVISTA ELECTRÓNICA DE DIVULGACIÓN DE METODOLOGÍAS EMERGENTES EN EL DESARROLLO DE LAS STEM;1;1;;;UNIVERSIDD NACIONAL DE LA PATAGONIA SAN JUAN BOSCO;NO INDEXADO
402175;37;0004-6361;;1;9;ASTRONOMY AND ASTROPHYSICS;627;28;;10.1051/0004-6361/201834163;EDP SCIENCES S A;Q1
402176;21;2333-2581;;67;73;MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING;5;1;;10.15341/mese(2333-2581)/01.05.2019/008;ACADEMIC STAR;NO INDEXADO
402180;31;1434-6028;;;;EUROPEAN PHYSICAL JOURNAL B - CONDENSED MATTER;92;6;;10.1140/epjb/e2019-90582-3;SPRINGER;Q2
402184;37;0004-6361;;1;9;ASTRONOMY AND ASTROPHYSICS;627;28;;10.1051/0004-6361/201834163;EDP SCIENCES S A;Q1
402185;31;0038-0938;;81;97;SOLAR PHYSICS;294;6;;;SPRINGER;Q2
402186;37;0004-6361;;108;119;ASTRONOMY AND ASTROPHYSICS;632;;;;EDP SCIENCES S A;Q1
402189;37;2155-6415;;;;CHIASMI INTERNATIONAL: TRILINGUAL STUDIES CONCERNING THE THOUGHT OF MERLEAU-PONTY;;;;;MIMESIS EDIZIONI (ITALIA), VRIN (FRANCIA),  PENNSYLVANIA STATE UNIVERSITY (ESTADOS UNIDOS);NO INDEXADO
402192;1;2344-9586;;42;50;ESCRITOS DE FILOSOFÍA;;5;;;ACADEMIA NACIONAL DE CIENCIAS;NO INDEXADO
402193;7;2395-9274;;221;251;REVISTA DEVENIRES. REVISTA DE FILOSOFÍA Y FILOSOFÍA DE LA CULTURA;XX;39;;;UNIVERSIDAD MICHOACANA DE SAN NICOLÁS DE HIDALGO (FACULTAD DE FILOSOFÍA ?DR. SAMUEL RAMOS MAGAÑA? Y EL INSTITUTO DE INVESTIGACIONES FILOSÓFICAS ?LUIS VILLORO?);NO INDEXADO
402194;31;0032-0935;;;;PLANTA;251;1;;10.1007/s00425-019-03305-0;SPRINGER;Q1
402207;7;2594-1321;;1;8;SCIENTIA FUNGORUM;49;;;10.33885/sf.2019.49.1202;ASOCIACIÓN MEXICANA PARA EL ESTUDIO DE LOS HONGOS, A.C.;NO INDEXADO
402210;31;0923-2958;;;;CELESTIAL MECHANICS & DYNAMICAL ASTRONOMY;131;11;;10.1007/s10569-019-9933-1;SPRINGER;Q1
402212;3;1982-6907;;;;SAO PAULO JOURNAL OF MATHEMATICAL SCIENCES;;;;10.1007/s40863-019-00154-3;SPRINGER;Q3
402218;82;0004-6256;;44;54;ASTRONOMICAL JOURNAL;157;;;10.3847/1538-3881/aaf4b9;IOP PUBLISHING LTD;Q1
402219;37;0004-6361;;98;107;ASTRONOMY AND ASTROPHYSICS;621;;;10.1051/0004-6361/201834017;EDP SCIENCES S A;Q1
402220;82;;;60;77;THE ASTRONOMICAL JOURNAL;158;2;;10.3847/1538-3881/ab2882;IOP PUBLISHING ;NO INDEXADO
402232;1;1853-5925;;;;REVISTA AVATARES DE LA COMUNICACIÓN Y LA CULTURA;;17;;;CARRERA DE CIENCIAS DE LA COMUNICACIÓN (UBA);NO INDEXADO
402235;1;;;;;BOLETÍN DEL INSTITUTO DE HISTORIA AMERICANA Y ARGENTINA DR. EMILIO RAVIGNANI;;;;;EN LÍNEA;NO INDEXADO
402237;1;;;;;REVISTA ANDES;30;;;;INSTITUTO DE INVESTIGACIONES EN CIENCIAS SOCIALES Y HUMANIDADES, CONICET- UNIVERSIDAD NACIONAL DE SALTA/GRUPO EDITORIAL CEPIHA;NO INDEXADO
402239;1;;;240;244;"BOLETÍN DEL INSTITUTO DE HISTORIA ARGENTINA Y AMERICANA ""DR. EMILIO RAVIGNANI""";51;;;;FACULTAD DE FILOSOFÍA Y LETRAS - UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
402240;5;0719-4153;;;;REVISTA HISTORIA Y JUSTICIA;13;;;;ACTO EDITORES LTDA.;NO INDEXADO
402243;21;;;;;JOURNAL OF LATIN AMERICAN ANTHROPOLOGY;;;;10.1111/jlca.12446;AMERICAN ANTHROPLOGICAL ASOCIATION/WILEY-BLACKWELL;NO INDEXADO
402247;39;0006-8993;;;;BRAIN RESEARCH;1724;;;10.1016/j.brainres.2019.146439;ELSEVIER SCIENCE BV;Q2
402248;35;1138-5820;;;;REVISTA LATINA DE COMUNICACIÓN SOCIAL;;;;;REVISTA LATINA DE COMUNICACIÓN;Q2
402249;21;0953-816X;;;;EUROPEAN JOURNAL OF NEUROSCIENCE;;;;10.1111/ejn.14560;WILEY-BLACKWELL PUBLISHING, INC;Q2
402252;1;2344-9152;;46;55;CUADERNOS DE EDUCACIÓN;XVII;17;;;FACULTAD DE FILOSOFÍA Y HUMANIDADES UNC;NO INDEXADO
402253;35;1575-9393;;106;120;QUADERNS DIGITALS;;88;;;UNIVERSITAT JAUME I;NO INDEXADO
402353;45;;;;;FRONTIERS IN MICROBIOLOGY;10;;;10.3389/fmicb.2019.00604;FRONTIERS MEDIA SA;NO INDEXADO
402354;21;1398-9219;;;;TRAFFIC;20;;;10.1111/tra.12632;WILEY-BLACKWELL PUBLISHING, INC;Q1
402356;21;0002-1962;;1923;1932;AGRONOMY JOURNAL;111;4;;10.2134/agronj2018.10.0635;AMER SOC AGRONOMY;Q1
402357;21;0361-5995;;;;SOIL SCIENCE SOCIETY OF AMERICA JOURNAL;83;5;;10.2136/sssaj2019.04.0114;SOIL SCI SOC AMER;Q1
402358;22;0829-8211;;21;29;BIOCHEMISTRY AND CELL BIOLOGY;97;1;;10.1139/bcb-2018-0008;NATL RESEARCH COUNCIL CANADA-N R C RESEARCH PRESS;Q2
402375;82;1367-4803;;1799;1801;BIOINFORMATICS (OXFORD, ENGLAND);35;10;;10.1093/bioinformatics/bty871;OXFORD UNIV PRESS;Q1
402376;39;1568-4946;;;;APPLIED SOFT COMPUTING;85;;;10.1016/j.asoc.2019.105777;ELSEVIER SCIENCE BV;Q1
402698;21;2190-393X;;631;640;DRUG DELIVERY AND TRANSLATIONAL RESEARCH;9;3;;10.1007/s13346-019-00615-4;SPRINGER;Q2
402699;82;0004-637X;;1;12;ASTROPHYSICAL JOURNAL;882;171;;10.3847/1538-4357/ab3797;IOP PUBLISHING LTD;Q1
402701;404;1175-5326;;37;68;ZOOTAXA;4658;1;;10.11646/zootaxa.4658.1.2;MAGNOLIA PRESS;Q2
402702;82;1463-9076;;12231;12240;PHYSICAL CHEMISTRY CHEMICAL PHYSICS;21;;;10.1039/C9CP02028D;ROYAL SOC CHEMISTRY;Q1
402705;5;0717-7917;;;;BOLETÃ­N LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMÃ¡TICAS;;;;;SOC FITOQUIMICA LATINOAMERICANA;Q2
402706;1;0524-0476;;117;133;BONPLANDIA;;;;;INSTITUTO DE BOTÁNICA DEL NORDESTE;NO INDEXADO
402707;3;2238-4782;;1;41;ETHNOBIOLOGY AND CONSERVATION;8;10;;10.15451/ec2019-07-8.10-1-41;UNIVERSIDAD FEDERAL DE PERNAMBUCO;Q1
402709;45;;;1;17;PATHOGENS;8;1;;10.3390/pathogens8010017;MDPI;NO INDEXADO
402722;31;0722-4060;;1859;1872;POLAR BIOLOGY;42;10;;10.1007/s00300-019-02564-7;SPRINGER;Q1
402723;39;0001-706X;;53;61;ACTA TROPICA;194;x;;10.1016/j.actatropica.2019.03.021;ELSEVIER SCIENCE BV;Q1
402724;21;0022-2585;;;;JOURNAL OF MEDICAL ENTOMOLOGY;;;;10.1093/jme/tjz101;ENTOMOLOGICAL SOC AMER;Q1
402725;31;0722-4060;;1199;1204;POLAR BIOLOGY;42;6;;10.1007/s00300-019-02500-9;SPRINGER;Q1
402727;21;0272-7714;;;;ESTUARINE COASTAL AND SHELF SCIENCE;226;;;10.1016/j.ecss.2019.106276;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
402728;21;0020-1669;;11606;11613;INORGANIC CHEMISTRY;58;17;;10.1021/acs.inorgchem.9b01485;AMER CHEMICAL SOC;Q1
402737;521;1319-0164;;;;SAUDI PHARMACEUTICAL JOURNAL;;;;10.1016/j.jsps.2019.09.006;ELSEVIER;Q1
402740;81;1584-9074;;152;156;NORTH-WESTERN JOURNAL OF ZOOLOGY;15;;;;UNIV ORADEA PUBL HOUSE;Q3
402743;39;0891-5849;;545;554;FREE RADICAL BIOLOGY AND MEDICINE;134;;;10.1016/j.freeradbiomed.2019.01.035;ELSEVIER SCIENCE INC;Q1
402744;39;0168-1656;;79;87;JOURNAL OF BIOTECHNOLOGY;301;;;10.1016/j.jbiotec.2019.05.014;ELSEVIER SCIENCE BV;Q1
402745;82;0264-6021;;2463;2486;BIOCHEMICAL JOURNAL;476;17;;10.1042/BCJ20190405;PORTLAND PRESS LTD;Q1
402747;39;0040-1951;;;;TECTONOPHYSICS;769;;;10.1016/j.tecto.2019.228188;ELSEVIER SCIENCE BV;Q1
402748;61;1674-9847;;471;476;GEODESY AND GEODYNAMICS;;10;;10.1016/j.geog.2019.04.007;ELSEVIER;Q2
402751;1;;;64;93;ESTUDIOS RURALES;9;17;;;CENTRO DE ESTUDIOS DE LA ARGENTINA RURAL;NO INDEXADO
402762;64;1431-0651;;91;99;EXTREMOPHILES;23;1;;10.1007/s00792-018-1063-2;SPRINGER TOKYO;Q2
402763;31;2045-2322;;;;SCIENTIFIC REPORTS;9;1;;10.1038/s41598-019-45541-0;NATURE POUBLISHIN GROUP;Q1
402764;39;0929-1393;;;;APPLIED SOIL ECOLOGY;146;;;10.1016/j.apsoil.2019.103375;ELSEVIER SCIENCE BV;Q1
402766;21;0272-4634;;1;13;JOURNAL OF VERTEBRATE PALEONTOLOGY;38;4;;10.1080/02724634.2018.1491404;SOC VERTEBRATE PALEONTOLOGY;Q1
402767;35;1135-3074;;;;REVISTA ESPANOLA DE NUTRICION COMUNITARIA-SPANISH JOURNAL OF COMMUNITY NUTRITION;25;;;;NEXUS MEDICA EDITORES;Q4
402769;32;0304-8608;;2769;2774;ARCHIVES OF VIROLOGY;164;11;;10.1007/s00705-019-04363-1;SPRINGER WIEN;Q1
402779;21;1539-3755;;;;PHYSICAL REVIEW E;99;6;;10.1103/PhysRevE.99.062139;AMER PHYSICAL SOC;NO INDEXADO
402793;21;0065-308X;;1;50;ADVANCES IN PARASITOLOGY.;106;;;10.1016/bs.apar.2019.07.001;ELSEVIER ACADEMIC PRESS INC;Q1
402794;1;2618-5571;;10;10;NUESTRO SUELO;1;;;; ASOCIACIÓN ARGENTINA DE LA CIENCIA DEL SUELO;NO INDEXADO
402795;82;2398-8703;;;;BMJ OPEN SCIENCE;3;;;10.1136/bmjos-2017-000043;BMJ PUBLISHING GROUP;NO INDEXADO
402796;21;1759-0914;;1;133;ASN NEURO;11;;;10.1177/1759091419834821;SAGE PUBLICATIONS;Q1
402797;82;0300-5127;;1815;1831;BIOCHEMICAL SOCIETY TRANSACTIONS;47;;;10.1042/BST20190334;PORTLAND PRESS LTD;Q1
402799;1;1668-4753;;1;12;REVISTA EDUCACIÓN, LENGUAJE Y SOCIEDAD, UNIVERSIDAD NACIONAL LA PAMPA;16;16;;;UNIVERSIDAD NACIONAL LA PAMPA;NO INDEXADO
402800;31;1435-1935;;65;93;ZOOSYSTEMATICS AND EVOLUTION;95;;;;PENSOFT;Q2
402802;21;0197-7261;;55;73;LITHIC TECHNOLOGY;44;2;;10.1080/01977261.2019.1583912;TAYLOR AND FRANCIS LTD.;Q1
402803;1;0325-2221;;;;RELACIONES DE LA SOCIEDAD ARGENTINA DE ANTROPOLOGIA;;;;;SOCIEDAD ARGENTINA DE ANTROPOLOGÍA;NO INDEXADO
402804;21;2574-2701;;;;FOOD SCIENCE AND NUTRITION TECHNOLOGY;4; 178;;10.23880/fsnt-16000178;MEDWIN PUBLISHERS;NO INDEXADO
402805;21;1087-0156;;;;NATURE BIOTECHNOLOGY;;;;;NATURE PUBLISHING GROUP;Q1
402806;21;1566-5232;;;;CURRENT GENE THERAPY;19;;;10.2174/1566523219666190902154511;BENTHAM SCIENCE PUBL LTD;Q2
402807;82;0048-9697;;;;THE SCIENCE OF TOTAL ENVIRONMENT;694;;;10.1016/j.scitotenv.2019.133651;ELSEVIER B.V.;Q1
402809;1;;;;;LÚDICAMENTE;8;15;;;LÚDICAMENTE;NO INDEXADO
402819;82;;;1559;1566;FOOD ADDITIVES & CONTAMINANTS. PART A, CHEMISTRY, ANALYSIS, CONTROL, EXPOSURE & RISK ASSESSMENT;36;10;;10.1080/19440049.2019.1640893;NLM (MEDLINE);NO INDEXADO
402825;21;;;1;25;PEERJ;7;7371;;10.7717/peerj.7371;PEERJ JOSEPH GILLESPIE;NO INDEXADO
402826;39;0001-706X;;105;146;ACTA TROPICA;199;;;;ELSEVIER SCIENCE BV;Q1
402827;54;1427-4345;;265;272;JOURNAL OF PLANT PROTECTION RESEARCH;59;2;;10.24425/jppr.2019.129291;JOURNAL OF PLANT PROTECTION RESEARCH;Q3
402828;45;0972-1525;;;;SUGAR TECH;;;;;SPRINGER NATURE SWITZERLAND AG;Q2
402829;21;0969-9961;;;;NEUROBIOLOGY OF DISEASE;;;;10.1016/j.nbd.2019.104637;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
402838;1;1666-9606;;;;E-L@TINA;17;67;;;UNIDAD DE DOCENCIA E INVESTIGACIONES SOCIOHISTÓRICAS DE AMÉRICA LATINA, INSTITUTO DE INVESTIGACIONES GINO GERMANI, FACULTAD DE CIENCIAS SOCIALES, UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
402845;39;1933-7213;;;;NEUROTHERAPEUTICS;;;;;ELSEVIER SCIENCE INC;Q1
402855;39;1570-9639;;175;183;BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS;1867;3;;10.1016/j.bbapap.2018.12.002;ELSEVIER SCIENCE BV;Q1
402856;21;1386-1425;;389;397;SPECTROCHIMICA ACTA. PART A, MOLECULAR AND BIOMOLECULAR SPECTROSCOPY.;215;;;10.1016/j.saa.2019.03.009;PERGAMON-ELSEVIER SCIENCE LTD;Q2
