organizacion_id;tipo_institucion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion;sigla;nivel;tipo_entidad_privada_id;estado_organizacion_id;es_doble_dependencia
140;75;00101;00122;03396;00140;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL;LABORATORIO DE MICOLOGIA;;;;4;;3;N
141;75;00101;00122;03434;00141;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE ECOLOGIA, GENETICA Y EVOLUCION;LABORATORIO DE CITOGENETICA Y EVOLUCION;;;LACYE;4;;3;N
142;75;00101;00122;03396;00142;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL;LABORATORIO DE FICOLOGIA Y CULTIVO EXPERIMENTAL;;;;4;;3;N
143;75;00101;00122;03396;00143;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL;LABORATORIO DE INVERTEBRADOS;;;;4;;3;N
144;75;00101;00122;00131;00144;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE CS.BIOLOGICAS;LABORATORIO DE GENETICA;;;;4;;6;N
145;75;00101;00122;03396;00145;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL;LABORATORIO DE BIOLOGIA MARINA;;;;4;;3;N
146;75;00101;00122;00146;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA ORGANICA;;;;;3;;3;N
147;75;00101;00122;00146;00147;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA ORGANICA;OR.BROMATOLOGIA Y TECNOLOGIA DE ALIMENTOS;;;;4;;6;N
148;75;00101;00122;00148;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;;;;;3;;3;N
149;75;00101;00122;00148;00149;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO DE ELECTRONICA CUANTICA;;;;4;;3;N
150;75;00101;00122;00148;00150;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO DE FISICA DE BAJAS TEMPERATURAS;;;;4;;3;N
151;75;00101;00122;00148;00151;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO NACIONAL DE INV.EN RESON.MAGNETICA NUCLEAR;;;;4;;3;N
152;75;00101;00122;00148;00152;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO DE OPTICA;;;;4;;3;N
153;75;00101;00122;00148;00153;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO DE PROPIEDADES DIELECTRICAS;;;;4;;6;N
154;75;00101;00122;00148;00154;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;GRUPO DE FISICA TEORICA;;;;4;;3;N
155;75;00101;00122;00148;00155;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;LABORATORIO DE FISICA NUCLEAR;;;;4;;6;N
156;75;00101;00122;00156;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA BIOLOGICA;;;;;3;;3;N
157;75;00101;00122;00156;00157;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA BIOLOGICA;LABORATORIO DE PORFIRINAS I;;;;4;;6;N
158;75;00101;00122;00156;00158;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA BIOLOGICA;LABORATORIO DE VIROLOGIA;;;;4;;3;N
159;75;00101;00122;00156;00159;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA BIOLOGICA;LABORATORIO DE METABOLISMO D/HEMO. PORFIRINAS Y ENF.RELAC.;;;;4;;3;N
160;75;00101;00122;00156;00160;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA BIOLOGICA;LABORATORIO DE ANALISIS BIOLOGICOS E INMUNOQUIMICA;;;;4;;6;N
161;75;00101;00122;00161;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE METROLOGIA;;;;;3;;3;N
162;75;00101;00162;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;;;;;;2;;3;N
163;75;00101;00162;00163;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE FARMACOLOGIA;;;;;3;;3;N
164;75;00101;00162;00163;00164;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE FARMACOLOGIA;CATEDRA DE FARMACOLOGIA;;;;4;;3;N
165;75;00101;00162;00165;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE QUIMICA ORGANICA;;;;;3;;3;N
166;75;00101;00162;00166;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE TECNOLOGIA FARMACEUTICA;;;;;3;;3;N
167;75;00101;00162;00166;00167;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE TECNOLOGIA FARMACEUTICA;CURSO BIOTECNOL.Y MICROBIOL.INDUSTRIAL;;;;4;;6;N
168;75;00101;00162;00168;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE CS.BIOLOGICAS;;;;;3;;3;N
169;75;00101;00162;00168;00169;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE CS.BIOLOGICAS;CATEDRA DE FISIOLOGIA HUMANA;;;;4;;3;N
170;75;00101;00162;00170;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE QUIMICA ANALITICA Y FISICOQUIMICA;;;;;3;;3;N
171;75;00101;00162;00171;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE MICROBIOLOGIA;;;;;3;;6;N
172;75;00101;00162;00172;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE FISICO MATEMATICA;;;;;3;;3;N
173;75;00101;00162;00172;00173;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE FISICO MATEMATICA;CATEDRA DE FISICA;;;;4;;3;N
174;75;00101;00162;00174;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE BROMATOLOGIA Y NUTRICION EXPERIMENTAL;;;;;3;;3;N
175;75;00101;00162;00175;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE QUIMICA BIOLOGICA;;;;;3;;3;N
176;75;00101;00176;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE DERECHO;;;;;;2;;3;N
177;75;00101;00177;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;;;;;;2;;3;N
178;75;00101;00177;00178;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;INSTITUTO DE LINGUISTICA;;;;;3;;3;N
179;75;00101;00177;00179;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE HISTORIA ANTIGUA Y ORIENTAL ""DR. A. ROSSENVASSER""";;;;;3;;3;N
180;75;00101;00177;00180;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE HISTORIA DE ESPAÑA ""DOCTOR CLAUDIO SANCHEZ ALBORNOZ""";;;;;3;;3;N
181;75;00101;00177;00181;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"MUSEO ETNOGRAFICO ""JUAN B. AMBROSETTI""";;;;;3;;3;N
182;75;00101;00177;00182;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE TEORIA E HISTORIA DEL ARTE ""JULIO E. PAYRO""";;;;;3;;3;N
183;75;00101;00177;00183;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;INSTITUTO DE CS.ANTROPOLOGICAS;;;;;3;;3;N
184;75;00101;00177;00184;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE HISTORIA ARG.Y AMER.""EMILIO RAVIGNANI""";;;;;3;;6;N
185;75;00101;00177;00185;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE GEOGRAFIA ""ROMUALDO ARDISSONE""";;;;;3;;3;N
186;75;00101;00177;00186;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;INSTITUTO DE LITERATURA HISPANOAMERICANA;;;;;3;;3;N
187;75;00101;00177;00187;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;CENTRO DE ESTUDIOS DE FILOSOFIA MEDIEVAL;;;;;3;;3;N
188;75;00101;00177;00188;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE FILOLOGIA Y LITERATURA HISPANICA ""DOCTOR A. ALONSO""";;;;;3;;3;N
189;75;00101;00177;00189;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;INSTITUTO DE CIENCIAS DE LA EDUCACION;;;;IICE;3;;3;N
190;75;00101;00177;00190;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE HISTORIA ANTIGUA Y MEDIEVAL ""PROFESOR J. L. ROMERO""";;;;;3;;3;N
191;75;00101;00177;00191;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;INSTITUTO DE FILOLOGIA CLASICA;;;;;3;;3;N
192;75;00101;00192;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;;;;;;2;;3;N
193;75;00101;00192;01411;00193;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE CS.FISIOLOGICAS;CATEDRA DE FISIOLOGIA II;;;;4;;3;N
194;75;00101;00192;01487;00194;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE PATOLOGIA;CATEDRA DE PATOLOGIA II;;;;4;;3;N
195;75;00101;00192;01487;00195;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE PATOLOGIA;CENTRO DE PATOLOGIA EXPERIMENTAL;;;;4;;6;N
196;75;00101;00192;01865;00196;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE BIOQUIMICA HUMANA;CATEDRA DE QUIMICA BIOLOGICA;;;;4;;3;N
197;75;00101;00192;01963;00197;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE BIOLOGIA CELULAR E HISTOLOGIA;CATEDRA DE HISTOLOGIA,CITOLOGIA Y EMBRIOLOGIA I;;;;4;;3;N
198;75;00101;00192;00198;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;"INSTITUTO DE ONCOLOGIA ""DR.ANGEL ROFFO""";;;;;3;;3;N
199;75;00101;00192;00198;00199;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;"INSTITUTO DE ONCOLOGIA ""DR.ANGEL ROFFO""";AREA DE INVESTIGACIONES;;;;4;;3;N
200;75;00101;00192;00200;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;"INSTITUTO DE INVEST.MEDICAS ""DR.ALFREDO LANARI""";;;;;3;;3;N
201;75;00101;00192;01420;00201;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE MICROBIOLOGIA;CATEDRA DE MICROBIOLOGIA PARASITOL.E INMUNOLOGIA;;;;4;;3;N
202;75;00101;00192;01411;00202;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE CS.FISIOLOGICAS;CATEDRA DE FISIOLOGIA;;;;4;;3;N
203;75;00101;00192;00203;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;"INSTITUTO DE FISIOLOGIA ""BERNARDO A.HOUSSAY""";;;;;3;;6;N
204;75;00101;00192;01963;00204;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;DEPARTAMENTO DE BIOLOGIA CELULAR E HISTOLOGIA;CATEDRA DE HISTOLOGIA,CITOLOGIA Y EMBRIOLOGIA II;;;;4;;3;N
205;75;00101;00205;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;;;;;;2;;3;N
206;75;00101;00205;00206;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE BIOFISICA;;;;;3;;3;N
207;75;00101;00205;00207;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE PATOLOGIA Y CLINICA BUCODENTAL I;;;;;3;;3;N
208;75;00101;00205;00208;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE FARMACOLOGIA;;;;;3;;3;N
209;75;00101;00205;00209;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;DEPARTAMENTO EST.HUMANIDADES P/ODONTOLOLOGIA;;;;;3;;3;N
210;75;00101;00205;00209;00210;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;DEPARTAMENTO EST.HUMANIDADES P/ODONTOLOLOGIA;UNIDAD ESTUDIOS EDUCACION ODONTOLOGICA;;;;4;;3;N
211;75;00101;00205;00211;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE ANATOMIA PATOLOGICA;;;;;3;;3;N
212;75;00101;00205;00212;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE FISIOLOGIA;;;;;3;;3;N
213;75;00101;00213;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;;;;;;2;;3;N
214;75;00101;00213;00214;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;INSTITUTO DE INVEST.ECONOMICAS;;;;IIE;3;;3;N
215;75;00101;00213;00215;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;INSTITUTO DE INVEST.ADMINISTRATIVAS;;;;CIAP;3;;3;N
216;75;00101;01620;00216;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS SOCIALES;CARRERA DE SOCIOLOGIA;;;;;3;;3;N
217;75;00101;01620;00216;00217;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS SOCIALES;CARRERA DE SOCIOLOGIA;INSTITUTO DE SOCIOLOGIA;;;;4;;3;N
218;75;00101;00218;;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE PSICOLOGIA;;;;;;2;;3;N
219;75;00219;;;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;;;;;;UNCA;1;;3;N
220;75;00219;00220;;;;;UNIVERSIDAD NACIONAL DE CATAMARCA;FACULTAD DE TECNOLOGIA Y CIENCIAS APLICADAS;;;;;;2;;3;N
221;75;00221;;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;;;;;;UNICEN;1;;3;N
222;75;00221;00222;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;RECTORADO;;;;;;2;;3;N
223;75;00221;00223;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE AGRONOMIA;;;;;;2;;3;N
224;75;00221;00224;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS VETERINARIAS;;;;;;2;;3;N
225;75;00221;00225;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE INGENIERIA;;;;;;2;;3;N
226;75;00221;00226;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;;;;;;2;;3;N
227;75;00221;00226;00227;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;DEPARTAMENTO DE SISTEMAS;;;;;3;;3;N
228;75;00221;00226;00228;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;DEPARTAMENTO DE MATEMATICA;;;;;3;;3;N
229;75;00221;00226;00229;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS;DEPARTAMENTO DE FISICA;;;;;3;;3;N
230;75;00221;00230;;;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;FACULTAD DE CIENCIAS HUMANAS;;;;;;2;;3;N
231;75;00231;;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;;;;;;UNCOMA;1;;3;N
232;75;00231;00232;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;RECTORADO;;;;;;2;;3;N
233;75;00231;00232;00233;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;RECTORADO;MUSEO REG.DE CS.NATURALES Y HUMANAS;;;;;3;;3;N
234;75;00231;00234;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE CIENCIAS AGRARIAS;;;;;;2;;3;N
235;75;00231;00234;00235;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE CIENCIAS AGRARIAS;DEPARTAMENTO DE BIOLOGIA APLICADA;;;;;3;;3;N
236;75;00231;00236;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE INGENIERIA;;;;;;2;;3;N
237;75;00231;00236;00237;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE INGENIERIA;DEPARTAMENTO DE QUIMICA;;;;;3;;3;N
238;75;00231;00236;00238;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE INGENIERIA;DEPARTAMENTO DE ELECTROTECNICA;;;;;3;;3;N
239;75;00231;00239;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE DERECHO Y CIENCIAS SOCIALES;;;;;;2;;3;N
240;75;00231;00240;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE HUMANIDADES;;;;;;2;;3;N
241;75;00231;00240;00241;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE GEOGRAFIA;;;;;3;;3;N
242;75;00231;00240;00242;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE HISTORIA;;;;;3;;3;N
243;75;00231;00240;00243;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE FILOSOFIA;;;;;3;;3;N
244;75;00231;00244;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE CIENCIAS DE LA EDUCACION;;;;;;2;;3;N
245;75;00231;00245;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;CENTRO REGIONAL UNIVERSITARIO BARILOCHE;;;;;CRUB;2;;3;N
246;75;00231;00246;;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;ESCUELA SUP.DE IDIOMAS;;;;;;2;;6;N
247;75;00247;;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;;;;;;UNC;1;;3;N
248;75;00247;00248;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;RECTORADO;;;;;;2;;3;N
249;75;00247;00248;00249;;;;UNIVERSIDAD NACIONAL DE CORDOBA;RECTORADO;CENTRO DE MICROSCOPIA ELECTRONICA;;;;;3;;3;N
250;75;00247;00250;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS AGROPECUARIAS;;;;;;2;;3;N
251;75;00247;00251;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE ARQUITECTURA, URBANISMO Y DISEÑO;;;;;;2;;3;N
252;75;00247;00252;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;;;;;;2;;3;N
253;75;00247;00252;00253;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE BOTANICA;;;;;3;;3;N
254;75;00247;00252;00253;00254;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE BOTANICA;LABORATORIO DE FISIOLOGIA VEGETAL;;;;4;;3;N
255;75;00247;00252;00255;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;CENTRO DE ECOLOGIA Y REC.NAT.RENOVABLES;;;;;3;;3;N
256;75;00247;00252;00256;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;CENTRO DE ZOOLOGIA APLICADA;;;;;3;;3;N
257;75;00247;00252;00257;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE QUIMICA;;;;;3;;3;N
258;75;00247;00252;00257;00258;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE QUIMICA;CATEDRA DE QUIMICA BIOLOGICA;;;;4;;3;N
259;75;00247;00252;01347;00259;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE GEOLOGIA BASICA Y APLICADA;CATEDRA DE PETROLOGIA IGNEAS Y METAMORFICAS;;;;4;;3;N
260;75;00247;00252;01347;00260;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE GEOLOGIA BASICA Y APLICADA;CATEDRA DE PALEONTOLOGIA;;;;4;;3;N
261;75;00247;00252;00261;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE CONSTRUCCIONES CIVILES;;;;;3;;3;N
262;75;00247;00252;00262;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE ESTRUCTURAS;;;;;3;;3;N
263;75;00247;00263;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;;;;;FAMAF;2;;3;N
264;75;00247;00263;00264;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION MATEMATICA;;;;;3;;3;N
265;75;00247;00263;00265;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION FISICA;;;;;3;;3;N
266;75;00247;00263;00265;00266;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION FISICA;GRUPO DE RELATIVIDAD Y GRAVITACION;;;;4;;3;N
267;75;00247;00263;00265;00267;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION FISICA;GRUPO DE FISICA DEL ESTADO SOLIDO EXPERIMENTAL;;;;4;;3;N
268;75;00247;00263;00265;00268;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION FISICA;GRUPO DE FISICA DE LA ATMOSFERA;;;;4;;3;N
269;75;00247;00263;00265;00269;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE MATEMATICA, ASTRONOMIA Y FISICA;SECCION FISICA;GRUPO DE RESONANCIA MAGNETICA NUCLEAR;;;;4;;3;N
270;75;00247;00270;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;;;;;;2;;3;N
271;75;00247;00270;00271;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;DEPARTAMENTO DE FISICOQUIMICA;;;;;3;;3;N
272;75;00247;00270;00272;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;DEPARTAMENTO DE FARMACOLOGIA;;;;;3;;3;N
